route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
51_1,FULLW,51_1_PM_9,,,,shape_2212
51_1,FULLW,51_1_PM_10,,,,shape_2213
51_1,FULLW,51_1_PM_11,,,,shape_2214
51_1,FULLW,51_1_PM_12,,,,shape_2215
51_1,FULLW,51_1_PM_13,,,,shape_2216
51_1,FULLW,51_1_PM_14,,,,shape_2217
51_1,FULLW,51_1_PM_15,,,,shape_2218
51_1,FULLW,51_1_PM_16,,,,shape_2219
51_1,FULLW,51_1_PM_17,,,,shape_2220
51_1,FULLW,51_1_PM_18,,,,shape_2221
51_1,FULLW,51_1_PM_19,,,,shape_2222
51_1,FULLW,51_1_PM_20,,,,shape_2223
51_1,FULLW,51_1_PM_21,,,,shape_2224
51_2,FULLW,51_2_PM_1,,,,shape_2225
51_2,FULLW,51_2_PM_2,,,,shape_2226
51_2,FULLW,51_2_PM_3,,,,shape_2227
51_2,FULLW,51_2_PM_4,,,,shape_2228
51_2,FULLW,51_2_PM_5,,,,shape_2229
51_2,FULLW,51_2_PM_6,,,,shape_2230
51_2,FULLW,51_2_PM_7,,,,shape_2231
51_2,FULLW,51_2_PM_8,,,,shape_2232
51_2,FULLW,51_2_PM_9,,,,shape_2233
51_2,FULLW,51_2_PM_10,,,,shape_2234
51_2,FULLW,51_2_PM_11,,,,shape_2235
51_2,FULLW,51_2_PM_12,,,,shape_2236
51_2,FULLW,51_2_PM_13,,,,shape_2237
51_2,FULLW,51_2_PM_14,,,,shape_2238
51_2,FULLW,51_2_PM_15,,,,shape_2239
51_2,FULLW,51_2_PM_16,,,,shape_2240
51_2,FULLW,51_2_PM_17,,,,shape_2241
51_2,FULLW,51_2_PM_18,,,,shape_2242
51_2,FULLW,51_2_PM_19,,,,shape_2243
51_2,FULLW,51_2_PM_20,,,,shape_2244
51_2,FULLW,51_2_PM_21,,,,shape_2245
52A_1,FULLW,52A_1_PM_1,,,,shape_2246
52A_1,FULLW,52A_1_PM_2,,,,shape_2247
52A_1,FULLW,52A_1_PM_3,,,,shape_2248
52A_1,FULLW,52A_1_PM_4,,,,shape_2249
52A_1,FULLW,52A_1_PM_5,,,,shape_2250
52A_1,FULLW,52A_1_PM_6,,,,shape_2251
52A_1,FULLW,52A_1_PM_7,,,,shape_2252
52A_1,FULLW,52A_1_PM_8,,,,shape_2253
52A_1,FULLW,52A_1_PM_9,,,,shape_2254
52A_1,FULLW,52A_1_PM_10,,,,shape_2255
52A_1,FULLW,52A_1_PM_11,,,,shape_2256
52A_1,FULLW,52A_1_PM_12,,,,shape_2257
52A_1,FULLW,52A_1_PM_13,,,,shape_2258
52A_2,FULLW,52A_2_PM_1,,,,shape_2259
52A_2,FULLW,52A_2_PM_2,,,,shape_2260
52A_2,FULLW,52A_2_PM_3,,,,shape_2261
52A_2,FULLW,52A_2_PM_4,,,,shape_2262
52A_2,FULLW,52A_2_PM_5,,,,shape_2263
52A_2,FULLW,52A_2_PM_6,,,,shape_2264
52A_2,FULLW,52A_2_PM_7,,,,shape_2265
52A_2,FULLW,52A_2_PM_8,,,,shape_2266
52A_2,FULLW,52A_2_PM_9,,,,shape_2267
52A_2,FULLW,52A_2_PM_10,,,,shape_2268
52A_2,FULLW,52A_2_PM_11,,,,shape_2269
52A_2,FULLW,52A_2_PM_12,,,,shape_2270
52A_2,FULLW,52A_2_PM_13,,,,shape_2271
52B_1,FULLW,52B_1_PM_1,,,,shape_2272
52B_1,FULLW,52B_1_PM_2,,,,shape_2273
52B_1,FULLW,52B_1_PM_3,,,,shape_2274
52B_1,FULLW,52B_1_PM_4,,,,shape_2275
52B_1,FULLW,52B_1_PM_5,,,,shape_2276
52B_1,FULLW,52B_1_PM_6,,,,shape_2277
52B_1,FULLW,52B_1_PM_7,,,,shape_2278
52B_1,FULLW,52B_1_PM_8,,,,shape_2279
52B_2,FULLW,52B_2_PM_1,,,,shape_2280
52B_2,FULLW,52B_2_PM_2,,,,shape_2281
52B_2,FULLW,52B_2_PM_3,,,,shape_2282
52B_2,FULLW,52B_2_PM_4,,,,shape_2283
52B_2,FULLW,52B_2_PM_5,,,,shape_2284
52B_2,FULLW,52B_2_PM_6,,,,shape_2285
52B_2,FULLW,52B_2_PM_7,,,,shape_2286
52B_2,FULLW,52B_2_PM_8,,,,shape_2287
53A_1,FULLW,53A_1_PM_1,,,,shape_2288
53A_1,FULLW,53A_1_PM_2,,,,shape_2289
53A_1,FULLW,53A_1_PM_3,,,,shape_2290
53A_1,FULLW,53A_1_PM_4,,,,shape_2291
53A_1,FULLW,53A_1_PM_5,,,,shape_2292
53A_1,FULLW,53A_1_PM_6,,,,shape_2293
53A_1,FULLW,53A_1_PM_7,,,,shape_2294
53A_1,FULLW,53A_1_PM_8,,,,shape_2295
53A_1,FULLW,53A_1_PM_9,,,,shape_2296
53A_2,FULLW,53A_2_PM_1,,,,shape_2297
53A_2,FULLW,53A_2_PM_2,,,,shape_2298
53A_2,FULLW,53A_2_PM_3,,,,shape_2299
53A_2,FULLW,53A_2_PM_4,,,,shape_2300
53A_2,FULLW,53A_2_PM_5,,,,shape_2301
53A_2,FULLW,53A_2_PM_6,,,,shape_2302
53A_2,FULLW,53A_2_PM_7,,,,shape_2303
53A_2,FULLW,53A_2_PM_8,,,,shape_2304
53A_2,FULLW,53A_2_PM_9,,,,shape_2305
53B_1,FULLW,53B_1_PM_1,,,,shape_2306
53B_1,FULLW,53B_1_PM_2,,,,shape_2307
53B_1,FULLW,53B_1_PM_3,,,,shape_2308
53B_1,FULLW,53B_1_PM_4,,,,shape_2309
53B_1,FULLW,53B_1_PM_5,,,,shape_2310
53B_1,FULLW,53B_1_PM_6,,,,shape_2311
53B_1,FULLW,53B_1_PM_7,,,,shape_2312
53B_1,FULLW,53B_1_PM_8,,,,shape_2313
53B_1,FULLW,53B_1_PM_9,,,,shape_2314
53B_2,FULLW,53B_2_PM_1,,,,shape_2315
53B_2,FULLW,53B_2_PM_2,,,,shape_2316
53B_2,FULLW,53B_2_PM_3,,,,shape_2317
53B_2,FULLW,53B_2_PM_4,,,,shape_2318
53B_2,FULLW,53B_2_PM_5,,,,shape_2319
53B_2,FULLW,53B_2_PM_6,,,,shape_2320
53B_2,FULLW,53B_2_PM_7,,,,shape_2321
53B_2,FULLW,53B_2_PM_8,,,,shape_2322
53B_2,FULLW,53B_2_PM_9,,,,shape_2323
54_1,FULLW,54_1_PM_1,,,,shape_2324
54_1,FULLW,54_1_PM_2,,,,shape_2325
54_1,FULLW,54_1_PM_3,,,,shape_2326
54_1,FULLW,54_1_PM_4,,,,shape_2327
54_1,FULLW,54_1_PM_5,,,,shape_2328
54_1,FULLW,54_1_PM_6,,,,shape_2329
54_1,FULLW,54_1_PM_7,,,,shape_2330
54_1,FULLW,54_1_PM_8,,,,shape_2331
54_1,FULLW,54_1_PM_9,,,,shape_2332
54_1,FULLW,54_1_PM_10,,,,shape_2333
54_1,FULLW,54_1_PM_11,,,,shape_2334
54_1,FULLW,54_1_PM_12,,,,shape_2335
54_1,FULLW,54_1_PM_13,,,,shape_2336
54_1,FULLW,54_1_PM_14,,,,shape_2337
54_2,FULLW,54_2_PM_1,,,,shape_2338
54_2,FULLW,54_2_PM_2,,,,shape_2339
54_2,FULLW,54_2_PM_3,,,,shape_2340
54_2,FULLW,54_2_PM_4,,,,shape_2341
54_2,FULLW,54_2_PM_5,,,,shape_2342
54_2,FULLW,54_2_PM_6,,,,shape_2343
54_2,FULLW,54_2_PM_7,,,,shape_2344
54_2,FULLW,54_2_PM_8,,,,shape_2345
54_2,FULLW,54_2_PM_9,,,,shape_2346
54_2,FULLW,54_2_PM_10,,,,shape_2347
54_2,FULLW,54_2_PM_11,,,,shape_2348
54_2,FULLW,54_2_PM_12,,,,shape_2349
54_2,FULLW,54_2_PM_13,,,,shape_2350
54_2,FULLW,54_2_PM_14,,,,shape_2351
55_1,FULLW,55_1_PM_1,,,,shape_2352
55_1,FULLW,55_1_PM_2,,,,shape_2353
55_1,FULLW,55_1_PM_3,,,,shape_2354
55_1,FULLW,55_1_PM_4,,,,shape_2355
55_1,FULLW,55_1_PM_5,,,,shape_2356
55_1,FULLW,55_1_PM_6,,,,shape_2357
55_1,FULLW,55_1_PM_7,,,,shape_2358
55_1,FULLW,55_1_PM_8,,,,shape_2359
55_1,FULLW,55_1_PM_9,,,,shape_2360
55_1,FULLW,55_1_PM_10,,,,shape_2361
55_2,FULLW,55_2_PM_1,,,,shape_2362
55_2,FULLW,55_2_PM_2,,,,shape_2363
55_2,FULLW,55_2_PM_3,,,,shape_2364
55_2,FULLW,55_2_PM_4,,,,shape_2365
55_2,FULLW,55_2_PM_5,,,,shape_2366
55_2,FULLW,55_2_PM_6,,,,shape_2367
55_2,FULLW,55_2_PM_7,,,,shape_2368
55_2,FULLW,55_2_PM_8,,,,shape_2369
55_2,FULLW,55_2_PM_9,,,,shape_2370
55_2,FULLW,55_2_PM_10,,,,shape_2371
55B_1,FULLW,55B_1_PM_1,,,,shape_2372
55B_1,FULLW,55B_1_PM_2,,,,shape_2373
55B_1,FULLW,55B_1_PM_3,,,,shape_2374
55B_1,FULLW,55B_1_PM_4,,,,shape_2375
55B_1,FULLW,55B_1_PM_5,,,,shape_2376
55B_1,FULLW,55B_1_PM_6,,,,shape_2377
55B_1,FULLW,55B_1_PM_7,,,,shape_2378
55B_1,FULLW,55B_1_PM_8,,,,shape_2379
55B_1,FULLW,55B_1_PM_9,,,,shape_2380
55B_1,FULLW,55B_1_PM_10,,,,shape_2381
55B_2,FULLW,55B_2_PM_1,,,,shape_2382
55B_2,FULLW,55B_2_PM_2,,,,shape_2383
55B_2,FULLW,55B_2_PM_3,,,,shape_2384
55B_2,FULLW,55B_2_PM_4,,,,shape_2385
55B_2,FULLW,55B_2_PM_5,,,,shape_2386
55B_2,FULLW,55B_2_PM_6,,,,shape_2387
55B_2,FULLW,55B_2_PM_7,,,,shape_2388
55B_2,FULLW,55B_2_PM_8,,,,shape_2389
55B_2,FULLW,55B_2_PM_9,,,,shape_2390
55B_2,FULLW,55B_2_PM_10,,,,shape_2391
56A_1,FULLW,56A_1_PM_1,,,,shape_2392
56A_1,FULLW,56A_1_PM_2,,,,shape_2393
56A_1,FULLW,56A_1_PM_3,,,,shape_2394
56A_1,FULLW,56A_1_PM_4,,,,shape_2395
56A_1,FULLW,56A_1_PM_5,,,,shape_2396
56A_1,FULLW,56A_1_PM_6,,,,shape_2397
56A_1,FULLW,56A_1_PM_7,,,,shape_2398
56A_1,FULLW,56A_1_PM_8,,,,shape_2399
56A_1,FULLW,56A_1_PM_9,,,,shape_2400
56A_1,FULLW,56A_1_PM_10,,,,shape_2401
56A_1,FULLW,56A_1_PM_11,,,,shape_2402
56A_1,FULLW,56A_1_PM_12,,,,shape_2403
56A_1,FULLW,56A_1_PM_13,,,,shape_2404
56A_1,FULLW,56A_1_PM_14,,,,shape_2405
56A_2,FULLW,56A_2_PM_1,,,,shape_2406
56A_2,FULLW,56A_2_PM_2,,,,shape_2407
56A_2,FULLW,56A_2_PM_3,,,,shape_2408
56A_2,FULLW,56A_2_PM_4,,,,shape_2409
56A_2,FULLW,56A_2_PM_5,,,,shape_2410
56A_2,FULLW,56A_2_PM_6,,,,shape_2411
56A_2,FULLW,56A_2_PM_7,,,,shape_2412
56A_2,FULLW,56A_2_PM_8,,,,shape_2413
56A_2,FULLW,56A_2_PM_9,,,,shape_2414
56A_2,FULLW,56A_2_PM_10,,,,shape_2415
56A_2,FULLW,56A_2_PM_11,,,,shape_2416
56A_2,FULLW,56A_2_PM_12,,,,shape_2417
56A_2,FULLW,56A_2_PM_13,,,,shape_2418
56A_2,FULLW,56A_2_PM_14,,,,shape_2419
56B_1,FULLW,56B_1_PM_1,,,,shape_2420
56B_1,FULLW,56B_1_PM_2,,,,shape_2421
56B_1,FULLW,56B_1_PM_3,,,,shape_2422
56B_1,FULLW,56B_1_PM_4,,,,shape_2423
56B_1,FULLW,56B_1_PM_5,,,,shape_2424
56B_1,FULLW,56B_1_PM_6,,,,shape_2425
56B_1,FULLW,56B_1_PM_7,,,,shape_2426
56B_1,FULLW,56B_1_PM_8,,,,shape_2427
56B_2,FULLW,56B_2_PM_1,,,,shape_2428
56B_2,FULLW,56B_2_PM_2,,,,shape_2429
56B_2,FULLW,56B_2_PM_3,,,,shape_2430
56B_2,FULLW,56B_2_PM_4,,,,shape_2431
56B_2,FULLW,56B_2_PM_5,,,,shape_2432
56B_2,FULLW,56B_2_PM_6,,,,shape_2433
56B_2,FULLW,56B_2_PM_7,,,,shape_2434
56B_2,FULLW,56B_2_PM_8,,,,shape_2435
57_1,FULLW,57_1_PM_1,,,,shape_2436
57_1,FULLW,57_1_PM_2,,,,shape_2437
57_1,FULLW,57_1_PM_3,,,,shape_2438
57_1,FULLW,57_1_PM_4,,,,shape_2439
57_1,FULLW,57_1_PM_5,,,,shape_2440
57_1,FULLW,57_1_PM_6,,,,shape_2441
57_2,FULLW,57_2_PM_1,,,,shape_2442
57_2,FULLW,57_2_PM_2,,,,shape_2443
57_2,FULLW,57_2_PM_3,,,,shape_2444
57_2,FULLW,57_2_PM_4,,,,shape_2445
57_2,FULLW,57_2_PM_5,,,,shape_2446
57_2,FULLW,57_2_PM_6,,,,shape_2447
58_1,FULLW,58_1_PM_1,,,,shape_2448
58_1,FULLW,58_1_PM_2,,,,shape_2449
58_1,FULLW,58_1_PM_3,,,,shape_2450
58_1,FULLW,58_1_PM_4,,,,shape_2451
58_1,FULLW,58_1_PM_5,,,,shape_2452
58_1,FULLW,58_1_PM_6,,,,shape_2453
58_2,FULLW,58_2_PM_1,,,,shape_2454
58_2,FULLW,58_2_PM_2,,,,shape_2455
58_2,FULLW,58_2_PM_3,,,,shape_2456
58_2,FULLW,58_2_PM_4,,,,shape_2457
58_2,FULLW,58_2_PM_5,,,,shape_2458
58_2,FULLW,58_2_PM_6,,,,shape_2459
59_1,FULLW,59_1_PM_1,,,,shape_2460
59_1,FULLW,59_1_PM_2,,,,shape_2461
59_1,FULLW,59_1_PM_3,,,,shape_2462
59_1,FULLW,59_1_PM_4,,,,shape_2463
59_1,FULLW,59_1_PM_5,,,,shape_2464
59_1,FULLW,59_1_PM_6,,,,shape_2465
59_2,FULLW,59_2_PM_1,,,,shape_2466
59_2,FULLW,59_2_PM_2,,,,shape_2467
59_2,FULLW,59_2_PM_3,,,,shape_2468
59_2,FULLW,59_2_PM_4,,,,shape_2469
59_2,FULLW,59_2_PM_5,,,,shape_2470
59_2,FULLW,59_2_PM_6,,,,shape_2471
60A_1,FULLW,60A_1_PM_1,,,,shape_2472
60A_1,FULLW,60A_1_PM_2,,,,shape_2473
60A_1,FULLW,60A_1_PM_3,,,,shape_2474
60A_1,FULLW,60A_1_PM_4,,,,shape_2475
60A_1,FULLW,60A_1_PM_5,,,,shape_2476
60A_1,FULLW,60A_1_PM_6,,,,shape_2477
60A_2,FULLW,60A_2_PM_1,,,,shape_2478
60A_2,FULLW,60A_2_PM_2,,,,shape_2479
60A_2,FULLW,60A_2_PM_3,,,,shape_2480
60A_2,FULLW,60A_2_PM_4,,,,shape_2481
60A_2,FULLW,60A_2_PM_5,,,,shape_2482
60A_2,FULLW,60A_2_PM_6,,,,shape_2483
60B_1,FULLW,60B_1_PM_1,,,,shape_2484
60B_1,FULLW,60B_1_PM_2,,,,shape_2485
60B_1,FULLW,60B_1_PM_3,,,,shape_2486
60B_1,FULLW,60B_1_PM_4,,,,shape_2487
60B_1,FULLW,60B_1_PM_5,,,,shape_2488
60B_1,FULLW,60B_1_PM_6,,,,shape_2489
60B_1,FULLW,60B_1_PM_7,,,,shape_2490
60B_1,FULLW,60B_1_PM_8,,,,shape_2491
60B_2,FULLW,60B_2_PM_1,,,,shape_2492
60B_2,FULLW,60B_2_PM_2,,,,shape_2493
60B_2,FULLW,60B_2_PM_3,,,,shape_2494
60B_2,FULLW,60B_2_PM_4,,,,shape_2495
60B_2,FULLW,60B_2_PM_5,,,,shape_2496
60B_2,FULLW,60B_2_PM_6,,,,shape_2497
60B_2,FULLW,60B_2_PM_7,,,,shape_2498
60B_2,FULLW,60B_2_PM_8,,,,shape_2499
61_1,FULLW,61_1_PM_1,,,,shape_2500
61_1,FULLW,61_1_PM_2,,,,shape_2501
61_1,FULLW,61_1_PM_3,,,,shape_2502
61_1,FULLW,61_1_PM_4,,,,shape_2503
61_1,FULLW,61_1_PM_5,,,,shape_2504
61_2,FULLW,61_2_PM_1,,,,shape_2505
61_2,FULLW,61_2_PM_2,,,,shape_2506
61_2,FULLW,61_2_PM_3,,,,shape_2507
61_2,FULLW,61_2_PM_4,,,,shape_2508
61_2,FULLW,61_2_PM_5,,,,shape_2509
62_1,FULLW,62_1_PM_1,,,,shape_2510
62_1,FULLW,62_1_PM_2,,,,shape_2511
62_1,FULLW,62_1_PM_3,,,,shape_2512
62_1,FULLW,62_1_PM_4,,,,shape_2513
62_1,FULLW,62_1_PM_5,,,,shape_2514
62_1,FULLW,62_1_PM_6,,,,shape_2515
62_1,FULLW,62_1_PM_7,,,,shape_2516
62_1,FULLW,62_1_PM_8,,,,shape_2517
62_1,FULLW,62_1_PM_9,,,,shape_2518
62_1,FULLW,62_1_PM_10,,,,shape_2519
62_1,FULLW,62_1_PM_11,,,,shape_2520
62_1,FULLW,62_1_PM_12,,,,shape_2521
62_1,FULLW,62_1_PM_13,,,,shape_2522
62_1,FULLW,62_1_PM_14,,,,shape_2523
